id,status ,arrival_at,cost,overhead_cost,discount,acquisition_costs
186068,Lending,2025-04-30,658,NULL,NULL,658
186069,Lending,2025-04-30,658,NULL,NULL,658
186070,Lending,2025-04-30,658,NULL,NULL,658
186071,Lending,2025-04-30,658,NULL,NULL,658
186072,Lending,2025-04-30,658,NULL,NULL,658
186073,LendingToB,2025-04-30,658,NULL,NULL,658
186074,Lending,2025-04-30,658,NULL,NULL,658
186075,Lending,2025-04-30,658,NULL,NULL,658
186076,Recovery,2025-04-30,364,NULL,NULL,364
186077,Ready,2025-04-30,364,NULL,NULL,364
186078,Ready,2025-04-30,364,NULL,NULL,364
186079,Lending,2025-04-30,364,NULL,NULL,364
186080,Lending,2025-04-30,1143,NULL,NULL,1143
186081,Lending,2025-04-30,1143,NULL,NULL,1143
186082,Lending,2025-04-30,1143,NULL,NULL,1143
186083,Lending,2025-04-30,1143,NULL,NULL,1143
186084,Lending,2025-04-30,1143,NULL,NULL,1143
186085,Impossibility,2025-04-30,1143,NULL,NULL,1143
186086,Lending,2025-04-30,1143,NULL,NULL,1143
186087,Lending,2025-04-30,1143,NULL,NULL,1143
186088,Lending,2025-04-30,1143,NULL,NULL,1143
186089,Lending,2025-04-30,1143,NULL,NULL,1143
186090,Impossibility,2025-04-30,1143,NULL,NULL,1143
186091,Recovery,2025-04-30,1143,NULL,NULL,1143
186092,Lending,2025-04-30,1143,NULL,NULL,1143
186093,Impossibility,2025-04-30,1143,NULL,NULL,1143
186094,Lending,2025-04-30,1143,NULL,NULL,1143
186095,LendingToB,2025-05-15,89133,NULL,NULL,89133
186096,LendingToB,2025-05-15,30667,NULL,NULL,30667
186097,Lending,2025-05-09,28000,NULL,NULL,28000
186098,Lending,2025-05-09,28000,NULL,NULL,28000
186099,Impossibility,2025-04-26,2106,NULL,NULL,2106
186100,Impossibility,2025-04-26,2106,NULL,NULL,2106
186101,Impossibility,2025-04-26,2106,NULL,NULL,2106
186102,Impossibility,2025-04-26,2106,NULL,NULL,2106
186103,Impossibility,2025-04-26,2106,NULL,NULL,2106
186104,Impossibility,2025-04-26,2105,NULL,NULL,2105
186105,Impossibility,2025-04-26,2105,NULL,NULL,2105
186106,Impossibility,2025-04-26,2105,NULL,NULL,2105
186107,Impossibility,2025-04-26,2105,NULL,NULL,2105
186108,Impossibility,2025-04-26,2105,NULL,NULL,2105
186109,Impossibility,2025-04-26,2105,NULL,NULL,2105
186110,Impossibility,2025-04-26,2105,NULL,NULL,2105
186111,Impossibility,2025-04-26,2105,NULL,NULL,2105
186112,Impossibility,2025-04-26,2105,NULL,NULL,2105
186113,Impossibility,2025-04-26,2105,NULL,NULL,2105
186114,Impossibility,2025-04-26,2105,NULL,NULL,2105
186115,Impossibility,2025-04-26,2105,NULL,NULL,2105
186116,Impossibility,2025-04-26,2105,NULL,NULL,2105
186117,Impossibility,2025-04-26,2105,NULL,NULL,2105
186118,LendingToB,2025-05-02,17400,NULL,NULL,17400
186119,Lending,2025-05-02,17400,NULL,NULL,17400
186120,Lending,2025-05-07,59100,NULL,NULL,59100
186121,LendingToB,2025-05-26,59100,NULL,NULL,59100
186122,LendingToB,2025-09-25,51600,4418,0,56018
186123,Recovery,2025-05-12,0,NULL,NULL,0
186124,Recovery,2025-05-12,54943,NULL,NULL,54943
186125,Lending,2025-05-12,50166,NULL,NULL,50166
186126,LendingToB,2025-05-12,13855,NULL,NULL,13855
186127,LendingToB,2025-05-12,13855,NULL,NULL,13855
186128,Lending,2025-05-12,18155,NULL,NULL,18155
186129,Lending,2025-05-12,18155,NULL,NULL,18155
186130,Lending,2025-05-12,42043,NULL,NULL,42043
186131,Lending,2025-05-12,42043,NULL,NULL,42043
186136,Ready,2025-07-03,2415,NULL,NULL,2415
186137,Ready,2025-07-03,2415,NULL,NULL,2415
186140,Lending,2025-08-22,2040,NULL,NULL,2040
186141,NotDemanded,9999-12-31,2040,NULL,NULL,2040
186142,NotDemanded,9999-12-31,2040,NULL,NULL,2040
186143,NotDemanded,9999-12-31,2040,NULL,NULL,2040
186144,Lending,2025-05-01,15500,NULL,NULL,15500
186145,LendingToB,2025-05-01,15500,NULL,NULL,15500
186146,LendingToB,2025-05-01,15500,NULL,NULL,15500
186147,Impossibility,2025-05-01,15500,NULL,NULL,15500
186148,Lending,2025-05-01,16500,NULL,NULL,16500
186149,Lending,2025-05-01,16500,NULL,NULL,16500
186150,LendingToB,2025-05-20,52027,NULL,NULL,52027
186151,LendingToB,2025-05-20,52026,NULL,NULL,52026
186152,Lending,2025-05-20,41620,NULL,NULL,41620
186153,Lending,2025-05-20,0,NULL,NULL,0
186154,Lending,2025-05-08,32000,NULL,NULL,32000
186155,Lending,2025-05-08,32000,NULL,NULL,32000
186156,LendingToB,2025-05-08,32000,NULL,NULL,32000
186157,Lending,2025-05-08,32000,NULL,NULL,32000
186158,Lending,2025-05-08,32000,NULL,NULL,32000
186159,Lending,2025-05-08,32000,NULL,NULL,32000
186160,Lending,2025-05-08,32000,NULL,NULL,32000
186161,Lending,2025-05-08,32000,NULL,NULL,32000
186162,Lending,2025-05-08,34524,NULL,NULL,34524
186163,Recovery,2025-05-08,37768,NULL,NULL,37768
186164,Recovery,2025-05-08,37768,NULL,NULL,37768
186165,Recovery,2025-05-08,37768,NULL,NULL,37768
186166,Recovery,2025-05-08,27434,NULL,NULL,27434
186167,Recovery,2025-05-08,27433,NULL,NULL,27433
186168,Recovery,2025-05-08,35875,NULL,NULL,35875
186169,Lending,2025-05-08,2272,NULL,NULL,2272
186170,Lending,2025-05-08,2272,NULL,NULL,2272
186171,LendingToB,2025-05-02,0,NULL,NULL,0
186172,LendingToB,2025-05-02,0,NULL,NULL,0
186173,LendingToB,2025-05-02,0,NULL,NULL,0
186174,LendingToB,2025-05-02,0,NULL,NULL,0
186175,LendingToB,2025-05-02,0,NULL,NULL,0
186176,LendingToB,2025-05-02,0,NULL,NULL,0
186177,LendingToB,2025-05-02,0,NULL,NULL,0
186178,LendingToB,2025-05-02,0,NULL,NULL,0
186179,Recovery,2025-05-10,30000,NULL,NULL,30000
186180,Lending,2025-05-10,30000,NULL,NULL,30000
186181,Lending,2025-05-10,0,NULL,NULL,0
186182,Lending,2025-05-10,0,NULL,NULL,0
186183,Lending,2025-05-10,0,NULL,NULL,0
186184,Ready,2025-05-10,0,NULL,NULL,0
186185,Lending,2025-05-10,0,NULL,NULL,0
186186,Lending,2025-05-10,0,NULL,NULL,0
186187,Ready,2025-05-10,38000,NULL,NULL,38000
186188,LendingToB,2025-05-10,38000,NULL,NULL,38000
186189,Lending,2025-05-10,0,NULL,NULL,0
186190,Lending,2025-05-10,0,NULL,NULL,0
186191,Lending,2025-05-10,38000,NULL,NULL,38000
186192,Lending,2025-05-10,38000,NULL,NULL,38000
186193,Ready,2025-05-10,0,NULL,NULL,0
186194,Lending,2025-05-10,0,NULL,NULL,0
186195,Lending,2025-05-10,0,NULL,NULL,0
186196,Lending,2025-05-10,0,NULL,NULL,0
186197,LendingToB,2025-05-02,49591,NULL,NULL,49591
186198,LendingToB,2025-05-02,49591,NULL,NULL,49591
186199,LendingToB,2025-05-02,49591,NULL,NULL,49591
186200,LendingToB,2025-05-02,49591,NULL,NULL,49591
186201,LendingToB,2025-05-02,49591,NULL,NULL,49591
186202,LendingToB,2025-05-02,49591,NULL,NULL,49591
186203,LendingToB,2025-05-02,49591,NULL,NULL,49591
186204,LendingToB,2025-05-02,49591,NULL,NULL,49591
186205,LendingToB,2025-05-02,31627,NULL,NULL,31627
186210,LendingToB,2025-06-13,14290,NULL,NULL,14290
186211,LendingToB,2025-06-13,14290,NULL,NULL,14290
186212,Lending,2025-06-10,14290,NULL,NULL,14290
186213,Lending,2025-06-10,14290,NULL,NULL,14290
186214,Lending,2025-05-26,14290,NULL,NULL,14290
186215,Lending,2025-06-24,14290,NULL,NULL,14290
186216,Lending,2025-05-27,14290,NULL,NULL,14290
186217,Lending,2025-05-27,14290,NULL,NULL,14290
186220,LendingToB,2025-05-02,49591,NULL,NULL,49591
186221,LendingToB,2025-05-02,49591,NULL,NULL,49591
186222,LendingToB,2025-05-02,49591,NULL,NULL,49591
186223,LendingToB,2025-05-02,49591,NULL,NULL,49591
186224,LendingToB,2025-05-02,49591,NULL,NULL,49591
186225,LendingToB,2025-05-02,49591,NULL,NULL,49591
186226,LendingToB,2025-05-02,49591,NULL,NULL,49591
186227,LendingToB,2025-05-02,49591,NULL,NULL,49591
186228,LendingToB,2025-05-02,49591,NULL,NULL,49591
186229,LendingToB,2025-05-02,49591,NULL,NULL,49591
186230,LendingToB,2025-05-02,49591,NULL,NULL,49591
186231,LendingToB,2025-05-02,49591,NULL,NULL,49591
186232,LendingToB,2025-05-02,49591,NULL,NULL,49591
186233,LendingToB,2025-05-02,49591,NULL,NULL,49591
186243,LendingToB,2025-05-01,62727,NULL,NULL,62727
186244,LendingToB,2025-05-01,0,NULL,NULL,0
186246,LendingToB,2025-04-28,0,NULL,NULL,0
186247,LendingToB,2025-04-28,0,NULL,NULL,0
186248,Impossibility,2025-04-28,0,NULL,NULL,0
186249,Impossibility,2025-04-28,0,NULL,NULL,0
186250,Impossibility,2025-04-28,0,NULL,NULL,0
186251,Impossibility,2025-04-28,0,NULL,NULL,0
186254,Impossibility,2025-04-28,0,NULL,NULL,0
186257,Impossibility,2025-04-28,0,NULL,NULL,0
186264,LendingToB,2025-05-08,39850,NULL,NULL,39850
186265,LendingToB,2025-05-08,0,NULL,NULL,0
186266,LendingToB,2025-05-08,0,NULL,NULL,0
186267,LendingToB,2025-05-12,57854,NULL,NULL,57854
186268,Lending,2025-05-23,31500,NULL,NULL,31500
186269,Ready,2025-04-30,10000,NULL,NULL,10000
186270,Ready,2025-04-30,10000,NULL,NULL,10000
186271,Ready,2025-04-30,14000,NULL,NULL,14000
186272,Ready,2025-04-30,14000,NULL,NULL,14000
186273,Ready,2025-04-30,14000,NULL,NULL,14000
186274,Ready,2025-04-30,14000,NULL,NULL,14000
186275,Ready,2025-04-30,14000,NULL,NULL,14000
186276,Ready,2025-04-30,14000,NULL,NULL,14000
186277,Lending,2025-04-30,0,NULL,NULL,0
186278,LendingToB,2025-04-30,0,NULL,NULL,0
186279,LendingToB,2025-04-30,0,NULL,NULL,0
186280,LendingToB,2025-04-30,0,NULL,NULL,0
186281,LendingToB,2025-04-30,0,NULL,NULL,0
186282,LendingToB,2025-07-24,17000,NULL,NULL,17000
186283,LendingToB,2025-07-24,17000,NULL,NULL,17000
186284,Ready,2025-07-24,17000,NULL,NULL,17000
186285,Ready,2025-07-24,17000,NULL,NULL,17000
186286,Ready,2025-07-24,17000,NULL,NULL,17000
186287,Ready,2025-07-24,17000,NULL,NULL,17000
186288,Ready,2025-07-24,17000,NULL,NULL,17000
186289,LendingToB,2025-07-24,17000,NULL,NULL,17000
186290,LendingToB,2025-07-24,17000,NULL,NULL,17000
186291,LendingToB,2025-07-24,17000,NULL,NULL,17000
186292,LendingToB,2025-07-24,17000,NULL,NULL,17000
186293,LendingToB,2025-07-24,17000,NULL,NULL,17000
186294,LendingToB,2025-07-24,17000,NULL,NULL,17000
186295,LendingToB,2025-07-24,17000,NULL,NULL,17000
186296,LendingToB,2025-07-24,17000,NULL,NULL,17000
186297,LendingToB,2025-07-24,17000,NULL,NULL,17000
186298,LendingToB,2025-07-24,17000,NULL,NULL,17000
186299,LendingToB,2025-07-24,17000,NULL,NULL,17000
186300,LendingToB,2025-07-24,17000,NULL,NULL,17000
186301,LendingToB,2025-07-24,17000,NULL,NULL,17000
186302,LendingToB,2025-07-24,17000,NULL,NULL,17000
186303,LendingToB,2025-07-24,17000,NULL,NULL,17000
186304,LendingToB,2025-07-24,17000,NULL,NULL,17000
186305,LendingToB,2025-07-24,17000,NULL,NULL,17000
186306,LendingToB,2025-07-24,17000,NULL,NULL,17000
186307,LendingToB,2025-07-24,17000,NULL,NULL,17000
186308,LendingToB,2025-07-24,17000,NULL,NULL,17000
186309,LendingToB,2025-07-24,17000,NULL,NULL,17000
186310,LendingToB,2025-07-24,17000,NULL,NULL,17000
186311,LendingToB,2025-07-24,17000,NULL,NULL,17000
186312,LendingToB,2025-07-24,17000,NULL,NULL,17000
186313,LendingToB,2025-07-24,17000,NULL,NULL,17000
186314,LendingToB,2025-07-24,17000,NULL,NULL,17000
186315,LendingToB,2025-07-24,17000,NULL,NULL,17000
186316,LendingToB,2025-07-24,17000,NULL,NULL,17000
186317,LendingToB,2025-07-24,17000,NULL,NULL,17000
186318,LendingToB,2025-07-24,17000,NULL,NULL,17000
186319,LendingToB,2025-07-24,17000,NULL,NULL,17000
186320,LendingToB,2025-07-24,17000,NULL,NULL,17000
186321,LendingToB,2025-07-24,17000,NULL,NULL,17000
186322,LendingToB,2025-07-24,17000,NULL,NULL,17000
186323,LendingToB,2025-07-24,17000,NULL,NULL,17000
186324,LendingToB,2025-07-24,17000,NULL,NULL,17000
186325,LendingToB,2025-07-24,17000,NULL,NULL,17000
186326,LendingToB,2025-07-24,17000,NULL,NULL,17000
186327,LendingToB,2025-07-24,17000,NULL,NULL,17000
186328,LendingToB,2025-07-24,17000,NULL,NULL,17000
186329,LendingToB,2025-07-24,17000,NULL,NULL,17000
186330,LendingToB,2025-07-24,17000,NULL,NULL,17000
186331,LendingToB,2025-07-24,17000,NULL,NULL,17000
186332,LendingToB,2025-07-24,17000,NULL,NULL,17000
186333,LendingToB,2025-07-24,17000,NULL,NULL,17000
186334,LendingToB,2025-07-24,17000,NULL,NULL,17000
186335,LendingToB,2025-07-24,17000,NULL,NULL,17000
186336,LendingToB,2025-07-24,17000,NULL,NULL,17000
186337,LendingToB,2025-07-24,17000,NULL,NULL,17000
186338,LendingToB,2025-07-24,17000,NULL,NULL,17000
186339,LendingToB,2025-07-24,17000,NULL,NULL,17000
186340,LendingToB,2025-07-24,17000,NULL,NULL,17000
186341,LendingToB,2025-07-24,17000,NULL,NULL,17000
186342,LendingToB,2025-07-24,17000,NULL,NULL,17000
186343,LendingToB,2025-07-24,17000,NULL,NULL,17000
186344,LendingToB,2025-07-24,17000,NULL,NULL,17000
186345,LendingToB,2025-07-24,17000,NULL,NULL,17000
186346,LendingToB,2025-07-24,17000,NULL,NULL,17000
186347,LendingToB,2025-07-24,17000,NULL,NULL,17000
186348,LendingToB,2025-07-24,17000,NULL,NULL,17000
186349,LendingToB,2025-07-24,17000,NULL,NULL,17000
186350,LendingToB,2025-07-24,17000,NULL,NULL,17000
186351,LendingToB,2025-07-24,17000,NULL,NULL,17000
186352,LendingToB,2025-07-24,17000,NULL,NULL,17000
186353,LendingToB,2025-07-24,17000,NULL,NULL,17000
186354,LendingToB,2025-07-24,17000,NULL,NULL,17000
186355,LendingToB,2025-07-24,17000,NULL,NULL,17000
186356,LendingToB,2025-07-24,17000,NULL,NULL,17000
186357,LendingToB,2025-07-24,17000,NULL,NULL,17000
186358,LendingToB,2025-07-24,17000,NULL,NULL,17000
186359,LendingToB,2025-07-24,17000,NULL,NULL,17000
186360,LendingToB,2025-07-24,17000,NULL,NULL,17000
186361,LendingToB,2025-07-24,17000,NULL,NULL,17000
186362,LendingToB,2025-07-24,17000,NULL,NULL,17000
186363,LendingToB,2025-07-24,17000,NULL,NULL,17000
186364,LendingToB,2025-07-24,17000,NULL,NULL,17000
186365,LendingToB,2025-07-24,17000,NULL,NULL,17000
186366,LendingToB,2025-07-24,17000,NULL,NULL,17000
186367,LendingToB,2025-07-24,17000,NULL,NULL,17000
186368,LendingToB,2025-07-24,17000,NULL,NULL,17000
186369,LendingToB,2025-07-24,17000,NULL,NULL,17000
186370,LendingToB,2025-07-24,17000,NULL,NULL,17000
186371,LendingToB,2025-07-24,17000,NULL,NULL,17000
186372,LendingToB,2025-07-24,17000,NULL,NULL,17000
186373,LendingToB,2025-07-24,17000,NULL,NULL,17000
186374,LendingToB,2025-07-24,17000,NULL,NULL,17000
186375,LendingToB,2025-07-24,17000,NULL,NULL,17000
186376,LendingToB,2025-07-24,17000,NULL,NULL,17000
186377,LendingToB,2025-07-24,17000,NULL,NULL,17000
186378,LendingToB,2025-07-24,17000,NULL,NULL,17000
186379,LendingToB,2025-07-24,17000,NULL,NULL,17000
186380,LendingToB,2025-07-24,17000,NULL,NULL,17000
186381,LendingToB,2025-07-24,17000,NULL,NULL,17000
186382,LendingToB,2025-07-24,0,NULL,NULL,0
186383,LendingToB,2025-07-24,0,NULL,NULL,0
186384,Ready,2025-07-24,0,NULL,NULL,0
186385,Ready,2025-07-24,0,NULL,NULL,0
186386,Ready,2025-07-24,0,NULL,NULL,0
186387,Ready,2025-07-24,0,NULL,NULL,0
186388,Ready,2025-07-24,0,NULL,NULL,0
186389,LendingToB,2025-07-24,0,NULL,NULL,0
186390,LendingToB,2025-07-24,0,NULL,NULL,0
186391,LendingToB,2025-07-24,0,NULL,NULL,0
186392,LendingToB,2025-07-24,0,NULL,NULL,0
186393,LendingToB,2025-07-24,0,NULL,NULL,0
186394,LendingToB,2025-07-24,0,NULL,NULL,0
186395,LendingToB,2025-07-24,0,NULL,NULL,0
186396,LendingToB,2025-07-24,0,NULL,NULL,0
186397,LendingToB,2025-07-24,0,NULL,NULL,0
186398,LendingToB,2025-07-24,0,NULL,NULL,0
186399,LendingToB,2025-07-24,0,NULL,NULL,0
186400,LendingToB,2025-07-24,0,NULL,NULL,0
186401,LendingToB,2025-07-24,0,NULL,NULL,0
186402,LendingToB,2025-07-24,0,NULL,NULL,0
186403,LendingToB,2025-07-24,0,NULL,NULL,0
186404,LendingToB,2025-07-24,0,NULL,NULL,0
186405,LendingToB,2025-07-24,0,NULL,NULL,0
186406,LendingToB,2025-07-24,0,NULL,NULL,0
186407,LendingToB,2025-07-24,0,NULL,NULL,0
186408,LendingToB,2025-07-24,0,NULL,NULL,0
186409,LendingToB,2025-07-24,0,NULL,NULL,0
186410,LendingToB,2025-07-24,0,NULL,NULL,0
186411,LendingToB,2025-07-24,0,NULL,NULL,0
186412,LendingToB,2025-07-24,0,NULL,NULL,0
186413,LendingToB,2025-07-24,0,NULL,NULL,0
186414,LendingToB,2025-07-24,0,NULL,NULL,0
186415,LendingToB,2025-07-24,0,NULL,NULL,0
186416,LendingToB,2025-07-24,0,NULL,NULL,0
186417,LendingToB,2025-07-24,0,NULL,NULL,0
186418,LendingToB,2025-07-24,0,NULL,NULL,0
186419,LendingToB,2025-07-24,0,NULL,NULL,0
186420,LendingToB,2025-07-24,0,NULL,NULL,0
186421,LendingToB,2025-07-24,0,NULL,NULL,0
186422,LendingToB,2025-07-24,0,NULL,NULL,0
186423,LendingToB,2025-07-24,0,NULL,NULL,0
186424,LendingToB,2025-07-24,0,NULL,NULL,0
186425,LendingToB,2025-07-24,0,NULL,NULL,0
186426,LendingToB,2025-07-24,0,NULL,NULL,0
186427,LendingToB,2025-07-24,0,NULL,NULL,0
186428,LendingToB,2025-07-24,0,NULL,NULL,0
186429,LendingToB,2025-07-24,0,NULL,NULL,0
186430,LendingToB,2025-07-24,0,NULL,NULL,0
186431,LendingToB,2025-07-24,0,NULL,NULL,0
186432,LendingToB,2025-07-24,0,NULL,NULL,0
186433,LendingToB,2025-07-24,0,NULL,NULL,0
186434,LendingToB,2025-07-24,0,NULL,NULL,0
186435,LendingToB,2025-07-24,0,NULL,NULL,0
186436,LendingToB,2025-07-24,0,NULL,NULL,0
186437,LendingToB,2025-07-24,0,NULL,NULL,0
186438,LendingToB,2025-07-24,0,NULL,NULL,0
186439,LendingToB,2025-07-24,0,NULL,NULL,0
186440,LendingToB,2025-07-24,0,NULL,NULL,0
186441,LendingToB,2025-07-24,0,NULL,NULL,0
186442,LendingToB,2025-07-24,0,NULL,NULL,0
186443,LendingToB,2025-07-24,0,NULL,NULL,0
186444,LendingToB,2025-07-24,0,NULL,NULL,0
186445,LendingToB,2025-07-24,0,NULL,NULL,0
186446,LendingToB,2025-07-24,0,NULL,NULL,0
186447,LendingToB,2025-07-24,0,NULL,NULL,0
186448,LendingToB,2025-07-24,0,NULL,NULL,0
186449,LendingToB,2025-07-24,0,NULL,NULL,0
186450,LendingToB,2025-07-24,0,NULL,NULL,0
186451,LendingToB,2025-07-24,0,NULL,NULL,0
186452,LendingToB,2025-07-24,0,NULL,NULL,0
186453,LendingToB,2025-07-24,0,NULL,NULL,0
186454,LendingToB,2025-07-24,0,NULL,NULL,0
186455,LendingToB,2025-07-24,0,NULL,NULL,0
186456,LendingToB,2025-07-24,0,NULL,NULL,0
186457,LendingToB,2025-07-24,0,NULL,NULL,0
186458,LendingToB,2025-07-24,0,NULL,NULL,0
186459,LendingToB,2025-07-24,0,NULL,NULL,0
186460,LendingToB,2025-07-24,0,NULL,NULL,0
186461,LendingToB,2025-07-24,0,NULL,NULL,0
186462,LendingToB,2025-07-24,0,NULL,NULL,0
186463,LendingToB,2025-07-24,0,NULL,NULL,0
186464,LendingToB,2025-07-24,0,NULL,NULL,0
186465,LendingToB,2025-07-24,0,NULL,NULL,0
186466,LendingToB,2025-07-24,0,NULL,NULL,0
186467,LendingToB,2025-07-24,0,NULL,NULL,0
186468,LendingToB,2025-07-24,0,NULL,NULL,0
186469,LendingToB,2025-07-24,0,NULL,NULL,0
186470,LendingToB,2025-07-24,0,NULL,NULL,0
186471,LendingToB,2025-07-24,0,NULL,NULL,0
186472,LendingToB,2025-07-24,0,NULL,NULL,0
186473,LendingToB,2025-07-24,0,NULL,NULL,0
186474,LendingToB,2025-07-24,0,NULL,NULL,0
186475,LendingToB,2025-07-24,0,NULL,NULL,0
186476,LendingToB,2025-07-24,0,NULL,NULL,0
186477,LendingToB,2025-07-24,0,NULL,NULL,0
186478,LendingToB,2025-07-24,0,NULL,NULL,0
186479,LendingToB,2025-07-24,0,NULL,NULL,0
186480,LendingToB,2025-07-24,0,NULL,NULL,0
186481,Ready,2025-07-24,0,NULL,NULL,0
186482,LendingToB,2025-07-24,0,NULL,NULL,0
186483,LendingToB,2025-07-24,0,NULL,NULL,0
186484,LendingToB,2025-07-24,0,NULL,NULL,0
186485,LendingToB,2025-07-24,0,NULL,NULL,0
186486,LendingToB,2025-07-24,0,NULL,NULL,0
186487,LendingToB,2025-07-24,0,NULL,NULL,0
186488,LendingToB,2025-07-24,0,NULL,NULL,0
186489,LendingToB,2025-07-24,0,NULL,NULL,0
186490,LendingToB,2025-07-24,0,NULL,NULL,0
186491,LendingToB,2025-07-24,0,NULL,NULL,0
186492,LendingToB,2025-07-24,0,NULL,NULL,0
186493,LendingToB,2025-07-24,0,NULL,NULL,0
186494,LendingToB,2025-07-24,0,NULL,NULL,0
186495,LendingToB,2025-07-24,0,NULL,NULL,0
186496,LendingToB,2025-07-24,0,NULL,NULL,0
186497,LendingToB,2025-07-24,0,NULL,NULL,0
186498,LendingToB,2025-07-24,0,NULL,NULL,0
186499,LendingToB,2025-07-24,0,NULL,NULL,0
186500,LendingToB,2025-07-24,0,NULL,NULL,0
186501,LendingToB,2025-07-24,0,NULL,NULL,0
186502,LendingToB,2025-07-24,0,NULL,NULL,0
186503,LendingToB,2025-07-24,0,NULL,NULL,0
186504,LendingToB,2025-07-24,0,NULL,NULL,0
186505,LendingToB,2025-07-24,0,NULL,NULL,0
186506,LendingToB,2025-07-24,0,NULL,NULL,0
186507,LendingToB,2025-07-24,0,NULL,NULL,0
186508,LendingToB,2025-07-24,0,NULL,NULL,0
186509,Ready,2025-07-24,0,NULL,NULL,0
186510,Ready,2025-07-24,0,NULL,NULL,0
186511,Ready,2025-07-24,0,NULL,NULL,0
186512,Ready,2025-07-24,0,NULL,NULL,0
186513,Ready,2025-07-24,0,NULL,NULL,0
186514,Ready,2025-07-24,0,NULL,NULL,0
186515,Ready,2025-07-24,0,NULL,NULL,0
186516,Ready,2025-07-24,0,NULL,NULL,0
186517,Ready,2025-07-24,0,NULL,NULL,0
186518,Ready,2025-07-24,0,NULL,NULL,0
186519,Ready,2025-07-24,0,NULL,NULL,0
186520,Ready,2025-07-24,0,NULL,NULL,0
186521,Ready,2025-07-24,0,NULL,NULL,0
186522,Ready,2025-07-24,0,NULL,NULL,0
186523,Ready,2025-07-24,0,NULL,NULL,0
186524,LendingToB,2025-07-24,0,NULL,NULL,0
186525,Ready,2025-07-24,0,NULL,NULL,0
186526,LendingToB,2025-07-24,0,NULL,NULL,0
186527,Ready,2025-07-24,0,NULL,NULL,0
186528,LendingToB,2025-07-24,0,NULL,NULL,0
186529,LendingToB,2025-07-24,0,NULL,NULL,0
186530,LendingToB,2025-07-24,0,NULL,NULL,0
186531,LendingToB,2025-07-24,0,NULL,NULL,0
186532,LendingToB,2025-07-24,0,NULL,NULL,0
186533,Ready,2025-07-24,0,NULL,NULL,0
186534,Ready,2025-07-24,0,NULL,NULL,0
186535,Ready,2025-07-24,0,NULL,NULL,0
186536,Ready,2025-07-24,0,NULL,NULL,0
186537,Ready,2025-07-24,0,NULL,NULL,0
186538,Ready,2025-07-24,0,NULL,NULL,0
186539,Ready,2025-07-24,0,NULL,NULL,0
186540,Ready,2025-07-24,0,NULL,NULL,0
186541,Ready,2025-07-24,0,NULL,NULL,0
186542,Ready,2025-07-24,0,NULL,NULL,0
186543,Ready,2025-07-24,0,NULL,NULL,0
186544,Ready,2025-07-24,0,NULL,NULL,0
186545,Ready,2025-07-24,0,NULL,NULL,0
186546,Ready,2025-07-24,0,NULL,NULL,0
186547,Ready,2025-07-24,0,NULL,NULL,0
186548,Ready,2025-07-24,0,NULL,NULL,0
186549,Ready,2025-07-24,0,NULL,NULL,0
186550,Ready,2025-07-24,0,NULL,NULL,0
186551,Ready,2025-07-24,0,NULL,NULL,0
186552,Ready,2025-07-24,0,NULL,NULL,0
186553,Ready,2025-07-24,0,NULL,NULL,0
186554,Ready,2025-07-24,0,NULL,NULL,0
186555,Ready,2025-07-24,0,NULL,NULL,0
186556,Ready,2025-07-24,0,NULL,NULL,0
186557,LendingToB,2025-07-24,0,NULL,NULL,0
186558,LendingToB,2025-07-24,0,NULL,NULL,0
186559,LendingToB,2025-07-24,0,NULL,NULL,0
186560,LendingToB,2025-07-24,0,NULL,NULL,0
186561,LendingToB,2025-07-24,0,NULL,NULL,0
186562,LendingToB,2025-07-24,0,NULL,NULL,0
186563,LendingToB,2025-07-24,0,NULL,NULL,0
186564,LendingToB,2025-07-24,0,NULL,NULL,0
186565,LendingToB,2025-07-24,0,NULL,NULL,0
186566,LendingToB,2025-07-24,0,NULL,NULL,0
186567,LendingToB,2025-07-24,0,NULL,NULL,0
186568,LendingToB,2025-07-24,0,NULL,NULL,0
186569,LendingToB,2025-07-24,0,NULL,NULL,0
186570,LendingToB,2025-07-24,0,NULL,NULL,0
186571,LendingToB,2025-07-24,0,NULL,NULL,0
186572,LendingToB,2025-07-24,0,NULL,NULL,0
186573,LendingToB,2025-07-24,0,NULL,NULL,0
186574,LendingToB,2025-07-24,0,NULL,NULL,0
186575,Ready,2025-07-24,0,NULL,NULL,0
186576,LendingToB,2025-07-24,0,NULL,NULL,0
186577,LendingToB,2025-07-24,0,NULL,NULL,0
186578,LendingToB,2025-07-24,0,NULL,NULL,0
186579,LendingToB,2025-07-24,0,NULL,NULL,0
186580,LendingToB,2025-07-24,0,NULL,NULL,0
186581,LendingToB,2025-07-24,0,NULL,NULL,0
186582,Ready,2025-04-30,0,NULL,NULL,0
186583,Lending,2025-05-12,15044,NULL,NULL,15044
186584,Lending,2025-05-12,15044,NULL,NULL,15044
186585,Lending,2025-05-12,16015,NULL,NULL,16015
186586,Lending,2025-05-12,16015,NULL,NULL,16015
186587,Lending,2025-05-12,0,NULL,NULL,0
186588,Lending,2025-05-12,0,NULL,NULL,0
